scenario_id,scenario_name,phase_name,dt_s,t_cmd_nm,grade,wind_speed_mps,p_aux_w,time_s,v_mps,v_kph,a_mps2,soc,motor_torque_actual_nm,motor_speed_rpm,battery_power_w,battery_power_kw,cumulative_energy_kwh,distance_m,distance_km
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,1.5000000000000002,18.0,64.8,0.0,0.7999506397486021,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0029616150839054155,27.000000000000007,0.027000000000000007
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,1.6000000000000003,18.0,64.8,0.0,0.7999473490651756,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.00315905608949911,28.800000000000008,0.028800000000000006
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,1.7000000000000004,18.0,64.8,0.0,0.7999440583817491,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0033564970950928042,30.60000000000001,0.03060000000000001
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,1.8000000000000005,18.0,64.8,0.0,0.7999407676983226,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0035539381006864986,32.400000000000006,0.032400000000000005
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,1.9000000000000006,18.0,64.8,0.0,0.799937477014896,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.003751379106280193,34.2,0.0342
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.0000000000000004,18.0,64.8,0.0,0.7999341863314695,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.003948820111873887,36.0,0.036
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.1000000000000005,18.0,64.8,0.0,0.799930895648043,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.004146261117467582,37.8,0.0378
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.2000000000000006,18.0,64.8,0.0,0.7999276049646165,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.004343702123061276,39.599999999999994,0.039599999999999996
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.3000000000000007,18.0,64.8,0.0,0.7999243142811899,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0045411431286549704,41.39999999999999,0.04139999999999999
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.400000000000001,18.0,64.8,0.0,0.7999210235977634,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.004738584134248665,43.19999999999999,0.04319999999999999
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.500000000000001,18.0,64.8,0.0,0.7999177329143369,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.004936025139842359,44.999999999999986,0.044999999999999984
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.600000000000001,18.0,64.8,0.0,0.7999144422309103,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.0051334661454360535,46.79999999999998,0.04679999999999998
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.700000000000001,18.0,64.8,0.0,0.7999111515474838,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.005330907151029748,48.59999999999998,0.048599999999999983
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.800000000000001,18.0,64.8,0.0,0.7999078608640573,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.005528348156623442,50.39999999999998,0.05039999999999998
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,2.9000000000000012,18.0,64.8,0.0,0.7999045701806308,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.005725789162217137,52.199999999999974,0.052199999999999976
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.0000000000000013,18.0,64.8,0.0,0.7999012794972042,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.005923230167810831,53.99999999999997,0.05399999999999997
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.1000000000000014,18.0,64.8,0.0,0.7998979888137777,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.006120671173404525,55.79999999999997,0.05579999999999997
scenario_4_regen_brake,场景4：减速 + 再生制动回收,驱动阶段,0.1,11.020855512465374,0.0,0.0,500.0,3.2000000000000015,18.0,64.8,0.0,0.7998946981303512,11.020855512465374,5267.515213299504,7107.8762013729975,7.1078762013729975,0.00631811217899822,57.599999999999966,0.057599999999999964
